Gender,Age,Body Type,Sport,Balance,Stability,Fine Motor Movement,Strength,Bone Density,Reaction Time,Height,Weight,Lung Capacity,Speed
Female,16,Endomorph,Tennis,0.8882440594075107,0.6201711955053909,0.7702546115659821,0.6814910574716262,0.6592098696351982,1.0,0.6594408525846925,0.4445908266377973,0.9369442463972495,0.9122059199379613
Male,27,Mesomorph,Badminton,0.7527702781148774,0.7503586533086559,1.0,0.3827520687216487,0.49581181230925386,0.8512864594221194,0.5864606574904899,0.5897048487811489,0.9053460487590332,0.6929770693404425
Male,29,Ectomorph,Tennis,0.908179561242538,0.6332641546460464,0.705386566206625,0.7308215721417861,0.626086431704828,0.89973999351347,0.7699733922772868,0.40580856722363146,0.6347851900112825,0.9539146629190176
Male,19,Ectomorph,Cricket,0.8951643925305078,0.9769311750165646,0.9074804319508365,0.5836984844121558,0.6022027293571304,0.7540068950029983,0.7790204149059228,0.39450915279358423,0.44644649120582974,0.872971333866988
Female,24,Mesomorph,Tennis,0.7793348045312564,0.766595237442972,0.8900627644003867,0.7222380604001584,0.5819865925365836,0.9807008382068727,0.7272828991516759,0.7681826247379454,0.9016273705498774,0.842444983775752
Male,38,Endomorph,Football,0.6621706481675365,0.5795983940561783,0.580391128478449,0.6144397302750428,0.58771058488373,0.8060986085357571,0.7461288594483831,0.7221096540685854,0.9931914904977422,1.0
Female,16,Mesomorph,Gymnastics,0.9285889105760088,0.8448629750162736,0.914732973869933,0.7284787413111847,0.5835362948139357,0.781920760583837,0.47554036468282546,0.3626893559615305,0.6027441295778448,0.6897831901276578
Male,31,Endomorph,Gymnastics,0.9159436058793122,0.9954376616582012,0.8599353001281083,0.6392450622456024,0.6114650650205868,0.935139482988629,0.48650732749104014,0.2032852134330616,0.7435928951248569,0.7181665391879398
Female,38,Ectomorph,Badminton,0.6874356340027703,0.6841771115927103,1.0,0.3745125515575053,0.49743262427003676,0.7573049405945212,0.6320576033497979,0.30735436070542443,0.7660552543443929,0.760070901658234
Male,24,Mesomorph,Tennis,0.6781214075651038,0.6244203613661982,0.7817163705065089,0.7871657121426039,0.5893130441347163,0.9568882503532661,0.5881694830045383,0.581467639888221,0.8882320452310261,0.8281659449784925
Female,19,Ectomorph,Badminton,0.8716996582819074,0.5132192197713057,0.964090710140651,0.4951311353233206,0.3723418376063148,0.8801516432910081,0.6232923869792367,0.42266163755905284,0.8405231778337725,0.665362282410567
Male,33,Endomorph,Cricket,0.7124688168416461,1.0,0.8652529049465003,0.5442141730926066,0.6976961435033578,0.7004648841647986,0.718873134199599,0.32951815009804614,0.23466441730955012,0.6723729219324671
Female,27,Endomorph,Football,0.22987175714436903,0.8261615442237018,0.4834845842459992,0.8181512461141851,0.8553220166916853,0.8439554076068881,0.6655443181400289,0.8316247996218585,0.6907984623887655,0.9906126564634695
Female,29,Endomorph,Gymnastics,0.8057087945868839,0.7168102363458769,0.639875448507915,0.7845945777116142,0.6709656817550689,0.8131791466405482,0.6162560952567119,0.3663644277430301,0.713186666858463,0.7048870752130156
Female,24,Mesomorph,Tennis,0.73828266009809,0.6278893503330178,0.8017514604137711,0.6533577308406444,0.43148442191075276,1.0,0.6217954250333468,0.7215348232131203,0.8265551785995077,0.8816431572733663
Male,23,Mesomorph,Badminton,1.0,0.7855592347664498,0.9715411891803554,0.6010858099184861,0.4114886558771583,1.0,0.5494563430137498,0.4062254393249813,0.9385765058231774,0.7535024752066484
Male,22,Endomorph,Football,0.2876047978411085,0.6943460963724726,0.28608119847424585,0.952045800633214,0.722161310517461,0.9060319065263538,0.7622032847002831,0.4625850831235113,0.8965893667176734,0.7997261424659191
Male,32,Endomorph,Gymnastics,0.8603081971263982,0.9146633045238024,0.8173551572613331,0.6253540064743217,0.4975091744953051,0.7107217273614072,0.5753965449449501,0.2422416968842278,0.6893456885817371,0.5788187130041667
Female,36,Mesomorph,Football,0.7044775643944441,0.6843159138216794,0.6364788857888447,1.0,0.7937817260122485,0.8685411932656969,0.7623068508154311,0.9229373580870376,0.8801187768059086,0.9110895664463317
Female,25,Mesomorph,Badminton,0.6041772546058639,0.7023607068226917,0.7582780271731054,0.3300711146779316,0.6251779240259692,0.8448013111902192,0.6346185687020124,0.41459965485756967,0.8928245217092581,1.0
Female,17,Mesomorph,Cricket,0.7723471380067591,0.7730875195624983,1.0,0.7229728576862166,1.0,0.7722426756581022,0.8317348466678144,0.6888732057437813,0.7465289095863036,0.5549786930103059
Male,30,Endomorph,Tennis,0.7298174084124326,0.6925236370269091,0.798451490494162,0.6789333639842582,0.45251274942388664,1.0,0.47601339018357364,0.48191654707742615,0.9689198558926615,0.8212247288178607
Female,15,Ectomorph,Cricket,0.5967221211977726,0.5364600254308697,0.8754783851630655,0.5213988137139717,0.43275858801781764,0.9092688409396779,0.695909265570009,0.7321721901904451,0.8895781853011622,0.7789409630273749
Female,18,Endomorph,Tennis,0.6896533566857287,0.8644613013134407,0.906579220891446,0.5193196920053116,0.5460147503846826,1.0,0.6992138861779048,0.5263974232499793,0.8870185726350559,0.6840456273264683
Male,19,Ectomorph,Gymnastics,0.8998815583565737,0.8667031036832151,0.7360800657654505,0.7280460925889145,0.7095190122056928,0.8336494006866736,0.4724185979532287,0.44537089250385065,0.524021751987895,0.7289196785759156
Female,21,Mesomorph,Football,0.43992776215660556,0.5421009135827987,0.39426442564100644,0.6214088913979715,0.523319013948519,0.9858144012851751,0.7139000750234373,0.30738716311815795,0.9909456924613713,0.8200265850486653
Female,16,Mesomorph,Gymnastics,0.9485167359449385,0.8389433764384957,0.6448009684013092,0.6630802724603152,0.6687031205752801,0.8137270490755847,0.36537859970714504,0.24412929483263932,0.5991452271262212,0.7088452881505506
Female,19,Ectomorph,Badminton,0.7760388059398172,0.7236813531596361,0.7579986305980878,0.5500245978354859,0.5219625039369459,0.8079023927405905,0.6422636704397198,0.4708436351215141,0.8303766773451744,0.7167684849571909
Male,23,Mesomorph,Badminton,0.8811627892218568,0.8565264702961689,0.8875908593773714,0.46658675423826873,0.34724836440102036,1.0,0.6788365975283132,0.35815173395292565,0.8686070828958329,0.7858337126441887
Female,37,Endomorph,Football,0.7025183296245074,0.15496947832989838,0.5607082573745654,0.9281916582726072,0.6783850205632989,0.7190563210048005,0.5868139778518414,0.5937805847492612,0.9712547792775177,0.9273989892939926
Female,34,Mesomorph,Football,0.5349705243221414,0.905855636097884,0.6394945683399094,0.8944962074691134,0.5806043761494839,1.0,0.8172667462847579,0.34850478461446366,0.7920929810274534,0.9929004241679609
Male,28,Ectomorph,Badminton,0.5881560369330409,0.8069516978062221,0.9019502033911604,0.7254996067580087,0.5203335554938242,0.8729540953391081,0.6544022453637626,0.4547211532240005,0.859481671664369,0.7866152370015658
Male,34,Mesomorph,Cricket,0.6350977388295274,0.6671748879515547,0.8164143128782269,0.59764723651038,0.5654512892273017,0.20989556306404888,0.765003298950795,0.6338989845535391,0.47390172446652423,0.6459053379121547
Male,21,Mesomorph,Tennis,0.7401858160022103,0.7992121387984948,0.7764559474414683,0.7842900416476881,0.706384204717458,0.8851086670168262,0.732805853049664,0.8016329435883887,0.9328663686985776,0.7307788687854322
Male,17,Mesomorph,Tennis,0.9336832791797449,0.9436683745668109,0.7484198087083594,0.6539862923450178,0.600575172529419,0.9613103644822665,0.6884666897880038,0.5636315561827668,0.8258016128202504,0.8268940519007518
Female,27,Endomorph,Tennis,0.9134437416645134,0.727025465358789,0.8839491482476397,0.7821170593070108,0.5732598082570354,0.888160814450916,0.7152246228163672,0.4288905104287812,0.7807460725653678,0.8845036453476465
Male,31,Mesomorph,Tennis,0.831925302535942,0.7767831454742106,1.0,0.6101023264727798,0.6328236091199665,0.8584918859244894,0.7269497368620407,0.6861590741869014,0.6600078633265093,0.6615254574711216
Male,32,Ectomorph,Cricket,0.35893902675828493,0.6612403199539143,0.9475290202518148,0.660418878274865,0.4511502874559383,0.464241990060832,0.5927038148100112,0.31042642611682264,0.6032910390330035,0.6837161905044662
Male,33,Ectomorph,Cricket,0.6823456508621899,0.9089569599454939,0.9832018647965326,0.5904133294329086,0.332317895598851,0.24862964259020048,0.4911562842787009,0.5461044992384754,0.5329196590868504,0.3106838443073791
Male,36,Mesomorph,Tennis,0.7437300801032098,0.6105525334159897,0.7244558246580037,0.7069923851106165,0.6265715302583695,0.834940412484173,0.7403278580590984,0.35271450337574806,0.8107267585975023,0.7532613808481076
Female,18,Endomorph,Tennis,0.9699994066425209,0.7507521366270897,0.6888181960299669,0.6900229581028313,0.6812690227019793,0.9448791466274411,0.7484905608795545,0.4639558134638862,0.8162097002469478,0.8130200686519757
Male,25,Ectomorph,Tennis,0.7658829098108046,0.8487272903359058,0.9109111733524252,0.7172434737942813,0.6653620934553531,0.9659812272956971,0.745880400871403,0.6785666645027246,0.814783170395122,0.7973745494602157
Male,35,Ectomorph,Gymnastics,0.8703209272132204,0.9444144345984675,0.8230709213270011,0.6611484554266586,0.6811423957807752,0.7347961334153175,0.34865796943142036,0.3548765475187379,0.6985045033896018,0.6302052050231188
Female,32,Endomorph,Badminton,0.7243285786772284,0.8271867401662111,0.931871196090798,0.4250226419874781,0.48424348369619813,1.0,0.6764947241530732,0.3111391549477554,0.8688134177749749,0.9062607243915458
Male,35,Ectomorph,Badminton,0.8292090660933855,0.6633733845046995,1.0,0.43348891898447695,0.47026074925616473,0.9321111940053923,0.49274537886929703,0.5422412766601578,0.7481414197087897,0.9731403920211937
Male,30,Endomorph,Tennis,0.8589377859954193,0.5742786244697129,0.803144742861804,0.8539135589712978,0.46766538453286766,0.9744248138209199,0.7615340127506138,0.5639446784633079,0.7451193242670999,0.8324080751883645
Female,26,Endomorph,Cricket,0.5851761593181686,0.43557714894351274,0.9924589084768529,0.9321046044962006,0.9206918603153165,0.8075431222251744,0.8789739270563052,0.6021541232525747,0.6576946494123757,0.7014361211733189
Male,36,Mesomorph,Football,0.9567474567758387,0.3482102951821346,0.3143560798307618,1.0,0.8040091601241087,0.8351644809009728,0.695562883147357,0.8333541632822337,0.8989404406168664,1.0
Male,23,Ectomorph,Cricket,0.49622069230301613,0.9369820970251108,1.0,0.5027471534728329,0.8560191277572016,0.7377200743709657,0.5706809550934113,0.6060199026870892,0.7733415353463721,0.3170150820496328
Female,25,Ectomorph,Football,0.527936216351309,0.535319691530793,0.554707893003584,0.9906711010673567,0.5938371972671864,0.9995248218602908,0.9306295509749246,0.6536802792635668,1.0,0.9774656514395308
Male,23,Ectomorph,Cricket,0.32168997932579374,0.8986185313326609,0.9086311268239438,0.3200178011357066,0.47411500598890166,0.8357372647826468,0.6621874412812114,0.7396280704115398,0.9601406297621891,0.7492968379099336
Male,28,Mesomorph,Badminton,0.6604547816848415,0.7324062958935321,0.7698336211770829,0.49964916624156686,0.5713638462793343,0.969941627694959,0.5808263644742713,0.43266163150801706,0.889875302883929,0.7690770355186017
Female,38,Endomorph,Gymnastics,0.8397321626883626,0.8070726481090915,0.913781059117256,0.5414582345580005,0.5311601388521069,0.8212398562922847,0.5291312526342975,0.22687541263027836,0.6795123565175668,0.8666120779991597
Male,36,Mesomorph,Cricket,0.7967409481474071,0.9131939873568526,0.9708468292328268,0.4947674642612437,0.5278065336839501,0.6278196484414674,0.7842526625959434,0.8666493495882452,0.9108725357492075,0.8043789652427635
Female,34,Endomorph,Football,0.5443369630284406,0.6329778861506257,0.4131036684389523,0.6547109407637112,0.8481589799909535,0.9254969206536228,0.7122287453969763,0.48586103918407453,0.9565902888137823,0.808892508370058
Female,38,Endomorph,Cricket,0.6055870270485394,0.6632900381089599,0.8910683758070284,0.8684669488882981,0.4574155417170854,0.7359238613169963,0.807890312937418,0.4974537666409048,0.5553269378623072,0.8324402619278645
Male,34,Ectomorph,Gymnastics,0.8465521802720241,0.8863266081888759,0.7448360563288077,0.8279149435253302,0.4470731053559006,0.8707648906682927,0.481864206962139,0.45103613563855915,0.6782201251517217,0.6385721155887224
Male,28,Endomorph,Badminton,0.9313259651711994,0.6991928335596466,0.8789533652196916,0.7204085770628645,0.40247131450790263,0.8663990472739967,0.6980599468756825,0.48505309544189174,0.6427848092335782,0.7497086065953752
Female,16,Ectomorph,Cricket,0.47677160022055953,0.6799092615367323,0.7461414583440926,0.4913482988553094,0.5328937728850078,0.5710513258859453,0.5693423189960369,0.4232315249749774,0.5037007809750382,0.5890048143844016
Female,22,Mesomorph,Tennis,0.8133799559098506,0.8064440524495325,0.7951589992886361,0.7946019898711663,0.7381186351132374,0.9426993857549042,0.7846112269853094,0.6875377767123223,0.6118508800927646,0.657497211358208
Male,37,Ectomorph,Gymnastics,0.9292163020292256,0.9123008700253499,0.6181817681016392,0.8273871469560257,0.6808602354797904,0.8398097563064992,0.44803530168865724,0.3082001150872363,0.8890133657863288,0.709518539206431
Female,36,Mesomorph,Badminton,0.8334570950718899,0.8290593389796916,1.0,0.551579966653778,0.4987708866531021,0.9197841801725071,0.46625658061352415,0.7224347557151024,0.7693664042385074,0.8192790175729355
Female,16,Endomorph,Gymnastics,0.750493911629785,0.9203947653088105,0.8748049266815059,0.6238393649454188,0.6479289027807453,1.0,0.4787900783520338,0.48774216441612084,0.8215834144710963,0.726231621443702
Male,16,Endomorph,Gymnastics,0.935726588372045,0.6944631287711093,0.7456718370244688,0.5236352202337469,0.3568856617121692,0.7756795953081501,0.594359686881149,0.2902772302074253,0.8311205586053003,0.7414856576243023
Female,38,Ectomorph,Tennis,0.7736911820316752,0.8373816087059062,0.8355220600541211,0.7645850380694609,0.4653948514311089,0.9442802536478336,0.5435177840442786,0.45370555259378176,0.8021582039360634,0.8516631698598744
Female,32,Mesomorph,Badminton,0.8516323498710119,0.5829970447333488,0.792978122227152,0.34383197272841814,0.5776339372288841,0.7845596848980667,0.5040387095948551,0.32813961378287004,0.7904099784098532,0.7208035688930767
Male,33,Endomorph,Gymnastics,0.9634092382759119,0.9601968671310929,0.7973510517541722,0.7272298007329124,0.5510437495340127,0.8678525023778919,0.4763218738113031,0.44839630417286247,0.68980183792276,0.6536923380269827
Male,21,Mesomorph,Football,0.651323054990377,0.6071585903093143,0.6607939615292955,0.9788241235492624,0.7143320602940839,0.8443915822486875,0.6631500622770525,0.2982561798932877,0.9672110727717678,0.8797129164438051
Male,38,Ectomorph,Gymnastics,0.8800139098604747,0.958239668033121,0.96074842362353,0.6013965890356601,0.6628089920285436,0.8070239025713823,0.4952726472785076,0.26734561759846576,0.6115352260860422,0.8687854774031161
Male,39,Ectomorph,Badminton,0.9595073614733332,0.6802389576832664,1.0,0.5843208332219956,0.7040588361212221,1.0,0.4764245234318164,0.47686354600846714,0.995849656622813,0.8142631013234061
Male,20,Mesomorph,Cricket,0.6710784053481601,0.8475531246417692,1.0,0.5794069282833714,0.6844532186266251,0.7604538173748492,0.5743945365947061,0.7106086988050966,0.7992343195952779,0.5630735904480515
Male,29,Mesomorph,Badminton,0.7440720738633697,0.8605784507139502,1.0,0.4481104386866702,0.45988443175923605,0.9672476967500753,0.4570580695767915,0.6230207326386602,0.8570944477261884,0.6087808265312314
Female,21,Mesomorph,Gymnastics,0.8145987343720456,0.8832946078845509,0.7499546361775506,0.5270575184037314,0.38481691138063634,0.7187097912096004,0.5804147581651835,0.4625921846272194,0.6669395711157691,0.7451099383613311
Male,29,Ectomorph,Football,0.9221902604195722,0.7053689085787874,0.3361711704825288,1.0,0.9110988264191936,0.8925893627123428,0.47993199764477446,1.0,1.0,0.7931867556135395
Female,29,Ectomorph,Cricket,0.4325312761317746,0.6988742490834025,0.9780133649883385,0.5267525607688942,0.3255853679145618,0.6993362825780101,0.7999882875547619,0.294019752366335,0.7267155840669718,0.5073047993378701
Female,22,Endomorph,Badminton,0.7372538034772491,0.4735586448928552,0.9500391327340943,0.6360415640975075,0.30709217629093766,0.825928135370696,0.7072682405277556,0.5006295252783722,0.8240785597963014,0.7350702414443271
Male,32,Mesomorph,Badminton,0.799911600343146,0.5122984814107926,0.8940081106432348,0.5635590864671643,0.4674178746450477,0.8152601441877013,0.5911922866670796,0.6101532133119524,1.0,0.9503184863443265
Female,39,Ectomorph,Cricket,0.8113467839023966,0.9811223572333801,0.9093515695359252,0.7502639490903257,0.4373955400849444,0.8992834247455683,0.7258742365407616,0.6094727112966348,0.9604540142479414,0.5487121392585999
Male,29,Mesomorph,Tennis,0.7033451318383299,0.7728812631296786,0.6997116132642026,0.7528536371632744,0.747936716546409,0.9169129296183488,0.6265793989356665,0.6747170243685687,0.6622606018334177,0.8226726309781577
Female,27,Endomorph,Gymnastics,0.934764089184577,0.7938266863787874,0.774820066846982,0.7150014621922404,0.6930121502302486,0.845824010942357,0.5149537458817947,0.43172642398181765,0.7452537796456848,0.541856528201187
Female,29,Ectomorph,Tennis,0.81910709273551,0.9039386536049435,0.7690168380654073,0.865314873232532,0.581878821307077,0.7996599725574595,0.8260287935002253,0.7244986135911161,0.6089885604004248,0.6643884290031153
Male,35,Endomorph,Tennis,0.7668073450326487,0.7928737458193402,0.7282227200373004,0.7225180344902135,0.6322710099641773,0.7850630699046173,0.6537754867684851,0.5575472142146358,0.9659473059746068,0.650711423697679
Male,39,Mesomorph,Cricket,0.5850480748621436,0.5433425381747132,0.8662815343955539,0.5131898272081298,0.5909155340944423,1.0,0.668647614382372,0.9778174059345015,0.8676173425730871,0.6346344914434053
Female,30,Ectomorph,Gymnastics,0.8204699612537791,0.9323101540145701,0.7235074558532402,0.6891776168280445,0.553585994035532,0.9322251630341629,0.6145731801537795,0.33151071491220807,0.7613327697753948,0.7590353728255583
Male,28,Mesomorph,Cricket,0.6000210408624096,0.6606462040766949,0.9619454165727839,0.7063185329268725,0.874074589507615,1.0,0.6290040385670418,0.8318889124653062,0.5301233059423723,0.5010849193447109
Male,38,Ectomorph,Cricket,0.451867671751736,1.0,0.8716321370610417,0.6047009655563403,0.46746511997563583,0.4659335851822949,0.6117475973644411,0.4783609008366103,0.9425417430122336,0.841227676552667
Female,19,Endomorph,Tennis,0.9111720156966742,0.5616457817604575,0.7519767082977233,0.7046684928959791,0.7178519797598123,0.9312120308096025,0.696208355069399,0.49587019057274306,0.9696479853366187,0.8275730593556322
Female,36,Endomorph,Gymnastics,0.9862513803392211,0.6754082236309177,0.8443126970794521,0.4970604896727192,0.5691211780369608,0.6827563795625784,0.5177772009349533,0.3794106852864513,0.803798560790358,0.7991915565677312
Male,39,Endomorph,Cricket,0.5075659705124447,0.5850631693886756,1.0,0.5981265557806553,0.5341506129766941,0.3229042693105222,0.7593161923749757,0.5274070485683078,0.6081713590588185,1.0
Male,29,Endomorph,Gymnastics,0.8768545142680704,0.7989899111645761,0.7392860451293515,0.761902748267478,0.6839178745744074,0.9448726586530132,0.5370632155447486,0.39828299121540517,0.6211087493708984,0.744862875422279
Female,36,Ectomorph,Cricket,0.6817487825478041,0.6033025266469781,0.9536765024223756,0.5019310339053776,0.4866559981518616,0.7066320661298345,0.7211715717170946,0.0,0.5031517297799779,0.5130687565641535
Female,26,Endomorph,Badminton,0.5807951529920355,0.5414598505768282,0.9067874055771173,0.4538458655005969,0.5843362232236101,0.9783080278132654,0.5522475357282454,0.5196032966099439,0.8396830544685705,0.9159783411435231
Male,36,Ectomorph,Football,0.4907307778351755,0.5517986740643095,0.5398823678301068,0.5763172889694945,1.0,0.8801499648399551,0.891759282010859,0.7347911832584867,0.9437485058980497,0.9414079272589405
Female,18,Endomorph,Cricket,0.8886335293543772,0.7989788599087273,0.9292557206942662,0.4698669690195886,0.3282720525661958,0.8190421039986381,0.7844721857183912,0.7218383884016576,0.8318760833962289,0.6974455666767195
Male,28,Ectomorph,Gymnastics,0.8589079261326112,0.880117636161178,0.6929593930445491,0.6444724420041332,0.6344859987192258,0.7627615816616627,0.48102950337827594,0.29237579802089425,0.5714157966033148,0.6988460720813219
Male,28,Ectomorph,Gymnastics,0.7923408847451991,0.9545475201645791,0.710344555331846,0.7858978780728731,0.6806096145237427,0.9900763742818948,0.5784158073679461,0.39910783489634816,0.6783534224133811,0.6733214378074207
Male,22,Endomorph,Badminton,0.7450733006595408,0.6879984345881929,1.0,0.29687006638628344,0.6570765207361604,1.0,0.7503036870222444,0.6519664878076199,0.9368090104837097,0.6250714772213385
Female,18,Endomorph,Tennis,0.8737131838428879,0.7385499956785055,0.9545072028861944,0.5864634561909798,0.7451661927390737,0.9860623358438799,0.6295695101679177,0.5490928577430776,0.670228978741475,0.934290350286901
Male,24,Mesomorph,Gymnastics,0.8233281245182583,0.9669522481781622,0.694942243869028,0.630483727390395,0.740212755864643,0.5649155466486775,0.5972525010824472,0.40954399625174737,0.6462658766786998,0.6604182163503017
Female,34,Endomorph,Gymnastics,0.9040973263045473,0.7769068576800963,0.8778991753086196,1.0,0.37790754045892216,0.6907077047646738,0.4942374693656144,0.28171216072860666,0.5263594373053624,0.7161151340867405
Female,34,Endomorph,Cricket,0.6548200226974821,0.629587311034708,0.896971761410352,0.7864827219005914,0.6038635919778911,0.9082251596798907,0.6739736452041776,0.49870363364621295,0.5719622216749924,0.42999189715769426
Female,15,Endomorph,Football,0.788300201412453,0.5728517408687634,0.5030936588885563,0.6321586952752597,0.6796911189894055,0.8754663459721415,0.8016614914166998,0.8556667869293254,0.9451044650027665,0.7681237759859613
Male,31,Endomorph,Tennis,0.9210939473239117,0.7831130230492966,0.9216219743270553,0.6354219761243225,0.5185516584471468,0.7534973208290439,0.6176318940264589,0.596998811485145,0.7167130256016866,0.9060551185998899
Female,37,Mesomorph,Cricket,0.6127990123276361,0.859369106340261,0.8047864279753476,0.5067618122496118,0.5426109921906239,0.7653729703000426,0.7126553956522174,0.7389630620064132,1.0,0.6700094556314489
Female,29,Mesomorph,Gymnastics,0.9268505258839221,1.0,0.8763383003933894,0.7268381424742132,0.5708771754155424,0.8021552788236619,0.682536353068377,0.43513110613795486,0.7390797985216627,0.7046544869102049
Male,24,Mesomorph,Badminton,0.7606281042234021,0.7531854279897201,0.928597977764129,0.4437781607274803,0.5736498770657962,0.8530726275236732,0.6755088895031445,0.4062413987104764,0.704636316976192,0.7741805285699449
Male,28,Endomorph,Gymnastics,0.9487882348478944,0.8266049445072651,0.6700567884999596,0.772653896864302,0.7163704080639298,0.7003890505563812,0.4241874125429659,0.35973551501460416,0.8873130547990979,0.6613792766178592
Female,26,Ectomorph,Badminton,0.6878779421270482,0.5853437478513189,1.0,0.657565347850721,0.47973424704711387,0.7657016543378814,0.6281292910146155,0.6749307015665318,0.7859027460515025,0.7082164085696645
Male,34,Mesomorph,Badminton,0.7656350797511199,0.5436315842043319,0.6348512198637257,0.3139263334303269,0.5946277701280684,0.9406017621629791,0.65832674561552,0.5887859653158141,0.6947786557960027,0.7503286204033873
Female,27,Mesomorph,Gymnastics,0.7948437413557666,0.7327183564750672,0.6444678561890218,0.6694916767402351,0.6431874289612612,0.7755060534003503,0.5503400182129083,0.6130438708083021,0.6560189553945897,0.7591824134191709
Male,18,Mesomorph,Tennis,0.5784034665554842,0.6771249630961179,0.9471398610312711,0.5700404192707522,0.5705520005874439,0.7447701621880201,0.6805325813678832,0.5759976285095257,0.7310858471401663,0.8704423279357076
Female,26,Mesomorph,Gymnastics,0.7522313791307536,1.0,0.5593731051498971,0.6208243942787488,0.6113587408624134,0.8203608148764853,0.5725952254677819,0.32833530850763454,0.8554635267139581,0.7015002156140618
Female,22,Endomorph,Gymnastics,0.957787527983664,0.8857177930722517,0.8665918651436983,0.6430790316430124,0.5596004977750216,0.8471864218695049,0.4765594523207067,0.4660403921825442,0.8030536286762063,0.6078796302948489
Male,23,Ectomorph,Cricket,0.5379443732683747,0.46051197813291234,0.9862751245067234,0.6475474949892596,0.7701760625365981,0.6849821733089647,0.5333225839658435,0.8788024725179994,0.704788420837574,0.46594381048412337
Female,28,Ectomorph,Cricket,0.2132575192984545,0.5919288437481721,0.8271979199706921,0.44523873337327,0.5983317414464091,0.6837874822800584,0.8214306008848604,0.47042022902300196,0.5943828507412292,0.7562848490954701
Female,34,Mesomorph,Badminton,0.9749398640105684,0.6411258319178248,0.9929531219890182,0.3266201687288941,0.5920359637791605,0.8618337493484236,0.4841583142894691,0.5890485992469585,0.7580825282996051,0.850819476977608
Male,18,Ectomorph,Tennis,0.6615915003305294,0.7381156755779823,0.6550861795384652,0.82928046287748,0.413258214147015,0.7423524400801983,0.7690029935856321,0.6389976215901055,0.8372270600240949,0.9128616477752233
Male,22,Mesomorph,Gymnastics,0.7993034704402816,0.6659377079324298,0.7102144691718166,0.6304979542568425,0.726931709648039,0.9007952436926272,0.5633467502939705,0.3321043509172881,0.9683655516840404,0.5478059177369217
Male,21,Mesomorph,Cricket,0.7357785480398878,0.21467779936130899,0.877396146868766,0.30251516603945666,0.6707102145525782,0.624987156313054,0.6901114131197363,0.7193434861065044,0.4999962425800546,0.7610177425919388
Female,17,Ectomorph,Gymnastics,0.9353420472572855,1.0,0.8817499049041383,0.6062424678848848,0.7016883329501732,0.7105983204077219,0.6058856914208619,0.39451649663005606,0.7465497435414205,0.635591196447276
Female,29,Ectomorph,Badminton,0.8538435178011861,0.5638385370146352,0.9119338046052451,0.5407830843104398,0.4416446044523996,1.0,0.5082992739273104,0.5621594951503718,0.793978497323548,1.0
Male,24,Endomorph,Tennis,0.8078982442981457,0.8551227001278479,0.7680521205600674,0.7353000170366781,0.6084187276612062,0.9252081026235796,0.5809596964904338,0.700886098792249,0.6175463358413665,0.7271271697675378
Female,33,Endomorph,Tennis,0.7466536991588224,0.6734380307495357,0.9207035687886287,0.689814204452648,0.4357112437490006,0.7490477029969709,0.5484601351095946,0.5980017902974534,0.8773484487693248,0.8801787796537672
Female,39,Endomorph,Football,0.30080841284648424,1.0,0.37975064193857977,0.8830425809137321,0.8254403856622686,0.7372349873988984,0.7592788684615586,0.7543308895967495,0.9367097964828328,1.0
Female,26,Mesomorph,Badminton,0.9109689628152364,0.6040738065635111,0.8033238479553972,0.5284568598121654,0.40252258448880196,0.960902056177363,0.6663342122674684,0.49050885542569383,0.8059633236397543,0.7715512864362322
Female,35,Mesomorph,Cricket,0.50808937448486,0.6264626711987797,1.0,1.0,0.9175594933100841,0.46618140452983436,0.5734867816700897,0.9382533139413197,0.6049447831984025,0.9286360734918684
Female,28,Endomorph,Tennis,0.5413277223965125,0.8928057107896508,0.5981245621184664,0.7505577635861901,0.5990195765844397,0.8352699803044994,0.6367884270991291,0.5676967200997601,0.851837784890828,0.8226608276051425
Male,37,Mesomorph,Cricket,0.7212239001130014,0.7374562633227044,0.9710345677245668,0.728909077388783,0.8864399073277642,0.5729902470434063,0.7196718667467206,0.4299316711984298,0.6976857799881483,0.8327632969594797
Male,24,Endomorph,Football,0.5779752759828461,0.6650230837780663,0.2838357277646024,0.5543429689843649,0.8675803351652995,0.6853463015008147,0.825000066877719,0.620179102340793,0.9588318267534783,0.9268891126476719
Male,35,Mesomorph,Tennis,0.8131977574649717,0.691685442431128,0.7022949933820739,0.7283385590441005,0.5741084551043977,1.0,0.7398655152762079,0.5323342339160285,0.833965917134091,0.7581898263183569
Female,38,Ectomorph,Gymnastics,0.9137253803611705,1.0,0.833739908397665,0.6411844910970576,0.6137050482617991,0.7800374884570678,0.5661587506644302,0.3784627476501619,0.8667981195199973,0.6979625015053126
Male,25,Mesomorph,Badminton,0.73383563468659,0.8057285685008087,0.7067436799325244,0.7197375733797836,0.594814525249396,0.8562850008530943,0.5663854991219152,0.47852076291138584,0.810479007586771,0.8327883878020821
Female,39,Endomorph,Gymnastics,0.9609427111194263,1.0,0.7701791010020695,0.5044654470413898,0.6279224761079798,0.8700270342840561,0.5372976124969056,0.24327660255668368,0.7953716829220796,0.7187645672814562
Male,16,Mesomorph,Cricket,0.7712704737969823,0.8855251564282131,0.9241118036542461,0.43868427007071764,0.552083974507575,0.5532290161158206,0.7386962725225713,0.5198329042550806,0.8997524242655843,0.549217010245544
